,link,size,accession_number,filing_date,year,cik,conformed_name,n_documents_in_filing,documents_in_filing_names
603,https://www.sec.gov/Archives/edgar/data/795403/000110465915042315/0001104659-15-042315-index.htm,56 KB,0001104659-15-042315,2015-06-01,2015,0000795403,WATTS WATER TECHNOLOGIES INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
604,https://www.sec.gov/Archives/edgar/data/795403/000110465914042609/0001104659-14-042609-index.htm,60 KB,0001104659-14-042609,2014-05-30,2014,0000795403,WATTS WATER TECHNOLOGIES INC,3,"['SD', 'EX-1.02', 'Complete submission text file']"
605,https://www.sec.gov/Archives/edgar/data/1604778/000160477819000038/0001604778-19-000038-index.htm,481 KB,0001604778-19-000038,2019-05-24,2019,0001604778,"Qorvo, Inc.",8,"['SD', 'EXHIBIT 1.01', '', '', '', '', '', 'Complete submission text file']"
606,https://www.sec.gov/Archives/edgar/data/1604778/000160477818000034/0001604778-18-000034-index.htm,671 KB,0001604778-18-000034,2018-05-30,2018,0001604778,"Qorvo, Inc.",6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
607,https://www.sec.gov/Archives/edgar/data/1604778/000160477817000041/0001604778-17-000041-index.htm,606 KB,0001604778-17-000041,2017-05-31,2017,0001604778,"Qorvo, Inc.",6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
608,https://www.sec.gov/Archives/edgar/data/1604778/000160477816000173/0001604778-16-000173-index.htm,493 KB,0001604778-16-000173,2016-05-31,2016,0001604778,"Qorvo, Inc.",6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
609,https://www.sec.gov/Archives/edgar/data/1604778/000160477815000057/0001604778-15-000057-index.htm,489 KB,0001604778-15-000057,2015-05-29,2015,0001604778,"Qorvo, Inc.",6,"['SD', 'EXHIBIT 1.01', '', '', '', 'Complete submission text file']"
610,https://www.sec.gov/Archives/edgar/data/313927/000119312519162218/0001193125-19-162218-index.htm,174 KB,0001193125-19-162218,2019-05-31,2019,0000313927,CHURCH & DWIGHT CO INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
611,https://www.sec.gov/Archives/edgar/data/313927/000119312518179698/0001193125-18-179698-index.htm,120 KB,0001193125-18-179698,2018-05-31,2018,0000313927,CHURCH & DWIGHT CO INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
612,https://www.sec.gov/Archives/edgar/data/313927/000119312517188921/0001193125-17-188921-index.htm,128 KB,0001193125-17-188921,2017-05-31,2017,0000313927,CHURCH & DWIGHT CO INC /DE/,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
613,https://www.sec.gov/Archives/edgar/data/313927/000119312516608143/0001193125-16-608143-index.htm,222 KB,0001193125-16-608143,2016-05-31,2016,0000313927,CHURCH & DWIGHT CO INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
614,https://www.sec.gov/Archives/edgar/data/313927/000119312515207642/0001193125-15-207642-index.htm,72 KB,0001193125-15-207642,2015-06-01,2015,0000313927,CHURCH & DWIGHT CO INC /DE/,4,"['FORM SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
615,https://www.sec.gov/Archives/edgar/data/313927/000119312514222042/0001193125-14-222042-index.htm,27 KB,0001193125-14-222042,2014-06-02,2014,0000313927,CHURCH & DWIGHT CO INC /DE/,3,"['FORM SD', 'GRAPHIC', 'Complete submission text file']"
616,https://www.sec.gov/Archives/edgar/data/95029/000117494719000747/0001174947-19-000747-index.htm,25 KB,0001174947-19-000747,2019-05-31,2019,0000095029,STURM RUGER & CO INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
617,https://www.sec.gov/Archives/edgar/data/95029/000117494718000918/0001174947-18-000918-index.htm,24 KB,0001174947-18-000918,2018-05-31,2018,0000095029,STURM RUGER & CO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
618,https://www.sec.gov/Archives/edgar/data/95029/000117494717000940/0001174947-17-000940-index.htm,26 KB,0001174947-17-000940,2017-05-26,2017,0000095029,STURM RUGER & CO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
619,https://www.sec.gov/Archives/edgar/data/95029/000117494716002747/0001174947-16-002747-index.htm,26 KB,0001174947-16-002747,2016-05-31,2016,0000095029,STURM RUGER & CO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
620,https://www.sec.gov/Archives/edgar/data/95029/000117494715000956/0001174947-15-000956-index.htm,27 KB,0001174947-15-000956,2015-05-29,2015,0000095029,STURM RUGER & CO INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
621,https://www.sec.gov/Archives/edgar/data/95029/000117494714000269/0001174947-14-000269-index.htm,22 KB,0001174947-14-000269,2014-05-30,2014,0000095029,STURM RUGER & CO INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT OF STURM, RUGER COMPANY, INC.', 'Complete submission text file']"
622,https://www.sec.gov/Archives/edgar/data/706688/000070668819000129/0000706688-19-000129-index.htm,35 KB,0000706688-19-000129,2019-05-17,2019,0000706688,AARON'S INC,2,"['SD', 'Complete submission text file']"
623,https://www.sec.gov/Archives/edgar/data/706688/000070668818000110/0000706688-18-000110-index.htm,35 KB,0000706688-18-000110,2018-05-25,2018,0000706688,AARON'S INC,2,"['SD', 'Complete submission text file']"
624,https://www.sec.gov/Archives/edgar/data/706688/000070668817000086/0000706688-17-000086-index.htm,35 KB,0000706688-17-000086,2017-05-26,2017,0000706688,AARON'S INC,2,"['FORMSD12.31.2016', 'Complete submission text file']"
625,https://www.sec.gov/Archives/edgar/data/706688/000070668816000283/0000706688-16-000283-index.htm,34 KB,0000706688-16-000283,2016-05-02,2016,0000706688,AARON'S INC,2,"['SD 2015', 'Complete submission text file']"
626,https://www.sec.gov/Archives/edgar/data/706688/000070668815000148/0000706688-15-000148-index.htm,34 KB,0000706688-15-000148,2015-05-22,2015,0000706688,AARON'S INC,2,"['SD_CONFLICT_MINERALS_2014', 'Complete submission text file']"
627,https://www.sec.gov/Archives/edgar/data/706688/000070668814000029/0000706688-14-000029-index.htm,33 KB,0000706688-14-000029,2014-05-28,2014,0000706688,AARON'S INC,2,"['SD', 'Complete submission text file']"
628,https://www.sec.gov/Archives/edgar/data/1577552/000110465919032952/0001104659-19-032952-index.htm,28 KB,0001104659-19-032952,2019-05-31,2019,0001577552,Alibaba Group Holding Ltd,2,"['SD', 'Complete submission text file']"
629,https://www.sec.gov/Archives/edgar/data/1577552/000110465918037065/0001104659-18-037065-index.htm,25 KB,0001104659-18-037065,2018-05-31,2018,0001577552,Alibaba Group Holding Ltd,2,"['SD', 'Complete submission text file']"
630,https://www.sec.gov/Archives/edgar/data/1577552/000110465917036375/0001104659-17-036375-index.htm,23 KB,0001104659-17-036375,2017-05-31,2017,0001577552,Alibaba Group Holding Ltd,2,"['SD', 'Complete submission text file']"
631,https://www.sec.gov/Archives/edgar/data/933034/000114036119009355/0001140361-19-009355-index.htm,111 KB,0001140361-19-009355,2019-05-17,2019,0000933034,STRATTEC SECURITY CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
632,https://www.sec.gov/Archives/edgar/data/933034/000114036118024408/0001140361-18-024408-index.htm,94 KB,0001140361-18-024408,2018-05-17,2018,0000933034,STRATTEC SECURITY CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
633,https://www.sec.gov/Archives/edgar/data/933034/000114036117021364/0001140361-17-021364-index.htm,96 KB,0001140361-17-021364,2017-05-18,2017,0000933034,STRATTEC SECURITY CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
634,https://www.sec.gov/Archives/edgar/data/933034/000114036116067107/0001140361-16-067107-index.htm,105 KB,0001140361-16-067107,2016-05-25,2016,0000933034,STRATTEC SECURITY CORP,3,"['STRATTEC SECURITY CORPORATION SD 12-31-2015', 'EXHIBIT 1.01', 'Complete submission text file']"
635,https://www.sec.gov/Archives/edgar/data/933034/000114036115022290/0001140361-15-022290-index.htm,63 KB,0001140361-15-022290,2015-05-29,2015,0000933034,STRATTEC SECURITY CORP,3,"['STRATTEC SECURITY CORPORATION SD 12-31-2014', 'EXHIBIT 1.01', 'Complete submission text file']"
636,https://www.sec.gov/Archives/edgar/data/933034/000114036114023921/0001140361-14-023921-index.htm,62 KB,0001140361-14-023921,2014-06-02,2014,0000933034,STRATTEC SECURITY CORP,3,"['STRATTEC SECURITY CORPORATION SD 12-31-2013', 'EXHIBIT 1.02', 'Complete submission text file']"
637,https://www.sec.gov/Archives/edgar/data/1070235/000107023519000024/0001070235-19-000024-index.htm,691 KB,0001070235-19-000024,2019-05-31,2019,0001070235,BLACKBERRY Ltd,3,"['FORM SD 2018', 'CONFLICT MINERALS REPORT 2018', 'Complete submission text file']"
638,https://www.sec.gov/Archives/edgar/data/1070235/000107023518000011/0001070235-18-000011-index.htm,644 KB,0001070235-18-000011,2018-05-31,2018,0001070235,BLACKBERRY Ltd,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
639,https://www.sec.gov/Archives/edgar/data/1070235/000107023517000016/0001070235-17-000016-index.htm,650 KB,0001070235-17-000016,2017-05-31,2017,0001070235,BLACKBERRY Ltd,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
640,https://www.sec.gov/Archives/edgar/data/1070235/000107023516000133/0001070235-16-000133-index.htm,537 KB,0001070235-16-000133,2016-05-31,2016,0001070235,BLACKBERRY Ltd,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
641,https://www.sec.gov/Archives/edgar/data/1070235/000107023515000053/0001070235-15-000053-index.htm,380 KB,0001070235-15-000053,2015-06-01,2015,0001070235,BLACKBERRY Ltd,3,"['BLACKBERRY FORM SD 2014', 'EXHIBIT 1.01', 'Complete submission text file']"
642,https://www.sec.gov/Archives/edgar/data/1070235/000107023514000068/0001070235-14-000068-index.htm,296 KB,0001070235-14-000068,2014-06-02,2014,0001070235,BLACKBERRY Ltd,3,"['FORMSD', 'CMR', 'Complete submission text file']"
643,https://www.sec.gov/Archives/edgar/data/884217/000110465919031823/0001104659-19-031823-index.htm,49 KB,0001104659-19-031823,2019-05-24,2019,0000884217,TAILORED BRANDS INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
644,https://www.sec.gov/Archives/edgar/data/884217/000110465918036040/0001104659-18-036040-index.htm,23 KB,0001104659-18-036040,2018-05-25,2018,0000884217,TAILORED BRANDS INC,2,"['SD', 'Complete submission text file']"
645,https://www.sec.gov/Archives/edgar/data/884217/000110465917036584/0001104659-17-036584-index.htm,27 KB,0001104659-17-036584,2017-05-31,2017,0000884217,TAILORED BRANDS INC,2,"['SD', 'Complete submission text file']"
646,https://www.sec.gov/Archives/edgar/data/884217/000110465916124454/0001104659-16-124454-index.htm,24 KB,0001104659-16-124454,2016-05-31,2016,0000884217,TAILORED BRANDS INC,2,"['SD', 'Complete submission text file']"
647,https://www.sec.gov/Archives/edgar/data/884217/000110465915042080/0001104659-15-042080-index.htm,24 KB,0001104659-15-042080,2015-05-29,2015,0000884217,TAILORED BRANDS INC,2,"['SD', 'Complete submission text file']"
648,https://www.sec.gov/Archives/edgar/data/884217/000110465914043305/0001104659-14-043305-index.htm,24 KB,0001104659-14-043305,2014-06-02,2014,0000884217,TAILORED BRANDS INC,2,"['SD', 'Complete submission text file']"
649,https://www.sec.gov/Archives/edgar/data/87347/000119312519146484/0001193125-19-146484-index.htm,327 KB,0001193125-19-146484,2019-05-14,2019,0000087347,SCHLUMBERGER LIMITED/NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
650,https://www.sec.gov/Archives/edgar/data/87347/000119312518160252/0001193125-18-160252-index.htm,231 KB,0001193125-18-160252,2018-05-11,2018,0000087347,SCHLUMBERGER LIMITED/NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
651,https://www.sec.gov/Archives/edgar/data/87347/000119312517179029/0001193125-17-179029-index.htm,279 KB,0001193125-17-179029,2017-05-23,2017,0000087347,SCHLUMBERGER LIMITED/NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
652,https://www.sec.gov/Archives/edgar/data/87347/000119312516586993/0001193125-16-586993-index.htm,260 KB,0001193125-16-586993,2016-05-11,2016,0000087347,SCHLUMBERGER LIMITED/NV,3,"['SD', 'EX-1.01', 'Complete submission text file']"
653,https://www.sec.gov/Archives/edgar/data/87347/000119312515202093/0001193125-15-202093-index.htm,58 KB,0001193125-15-202093,2015-05-27,2015,0000087347,SCHLUMBERGER LIMITED/NV,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
654,https://www.sec.gov/Archives/edgar/data/87347/000119312514221341/0001193125-14-221341-index.htm,35 KB,0001193125-14-221341,2014-06-02,2014,0000087347,SCHLUMBERGER LIMITED/NV,3,"['SD', 'EX-1.02', 'Complete submission text file']"
655,https://www.sec.gov/Archives/edgar/data/875355/000165495419006666/0001654954-19-006666-index.htm,70 KB,0001654954-19-006666,2019-05-29,2019,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
656,https://www.sec.gov/Archives/edgar/data/875355/000165495418005858/0001654954-18-005858-index.htm,81 KB,0001654954-18-005858,2018-05-24,2018,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['INSIGNIA SYSTEMS INC FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
657,https://www.sec.gov/Archives/edgar/data/875355/000165495417005098/0001654954-17-005098-index.htm,59 KB,0001654954-17-005098,2017-05-25,2017,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
658,https://www.sec.gov/Archives/edgar/data/875355/000110465916124010/0001104659-16-124010-index.htm,52 KB,0001104659-16-124010,2016-05-27,2016,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['SD', 'EX-1.01', 'Complete submission text file']"
659,https://www.sec.gov/Archives/edgar/data/875355/000110465915041940/0001104659-15-041940-index.htm,40 KB,0001104659-15-041940,2015-05-29,2015,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['SD', 'EX-1.01', 'Complete submission text file']"
660,https://www.sec.gov/Archives/edgar/data/875355/000110465914042226/0001104659-14-042226-index.htm,36 KB,0001104659-14-042226,2014-05-29,2014,0000875355,INSIGNIA SYSTEMS INC/MN,3,"['SD', 'EX-1.02', 'Complete submission text file']"
661,https://www.sec.gov/Archives/edgar/data/10456/000119312519157069/0001193125-19-157069-index.htm,154 KB,0001193125-19-157069,2019-05-24,2019,0000010456,BAXTER INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
662,https://www.sec.gov/Archives/edgar/data/10456/000119312518179597/0001193125-18-179597-index.htm,153 KB,0001193125-18-179597,2018-05-31,2018,0000010456,BAXTER INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
663,https://www.sec.gov/Archives/edgar/data/10456/000119312517189232/0001193125-17-189232-index.htm,233 KB,0001193125-17-189232,2017-05-31,2017,0000010456,BAXTER INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
664,https://www.sec.gov/Archives/edgar/data/10456/000119312516608297/0001193125-16-608297-index.htm,136 KB,0001193125-16-608297,2016-05-31,2016,0000010456,BAXTER INTERNATIONAL INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
665,https://www.sec.gov/Archives/edgar/data/10456/000119312515201880/0001193125-15-201880-index.htm,147 KB,0001193125-15-201880,2015-05-27,2015,0000010456,BAXTER INTERNATIONAL INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
666,https://www.sec.gov/Archives/edgar/data/10456/000119312514220892/0001193125-14-220892-index.htm,106 KB,0001193125-14-220892,2014-06-02,2014,0000010456,BAXTER INTERNATIONAL INC,3,"['FORM SD', 'EX-1.02', 'Complete submission text file']"
667,https://www.sec.gov/Archives/edgar/data/70866/000119312519154042/0001193125-19-154042-index.htm,31 KB,0001193125-19-154042,2019-05-22,2019,0000070866,NCR CORP,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
668,https://www.sec.gov/Archives/edgar/data/70866/000119312518176862/0001193125-18-176862-index.htm,27 KB,0001193125-18-176862,2018-05-29,2018,0000070866,NCR CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
669,https://www.sec.gov/Archives/edgar/data/70866/000007086617000038/0000070866-17-000038-index.htm,35 KB,0000070866-17-000038,2017-05-31,2017,0000070866,NCR CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
670,https://www.sec.gov/Archives/edgar/data/70866/000007086616000106/0000070866-16-000106-index.htm,34 KB,0000070866-16-000106,2016-05-31,2016,0000070866,NCR CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
671,https://www.sec.gov/Archives/edgar/data/70866/000007086615000040/0000070866-15-000040-index.htm,32 KB,0000070866-15-000040,2015-06-01,2015,0000070866,NCR CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
672,https://www.sec.gov/Archives/edgar/data/70866/000095015714000546/0000950157-14-000546-index.htm,43 KB,0000950157-14-000546,2014-06-02,2014,0000070866,NCR CORP,3,"['SPECIALIZED DISCLOSURE REPORT', 'EXHIBIT 1.01', 'Complete submission text file']"
673,https://www.sec.gov/Archives/edgar/data/1026980/000117184319003477/0001171843-19-003477-index.htm,9 KB,0001171843-19-003477,2019-05-17,2019,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,2,"['FORM SD', 'Complete submission text file']"
674,https://www.sec.gov/Archives/edgar/data/1026980/000117184318004012/0001171843-18-004012-index.htm,13 KB,0001171843-18-004012,2018-05-16,2018,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,2,"['FORM SD', 'Complete submission text file']"
675,https://www.sec.gov/Archives/edgar/data/1026980/000117184317003239/0001171843-17-003239-index.htm,16 KB,0001171843-17-003239,2017-05-22,2017,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,2,"['FORM SD', 'Complete submission text file']"
676,https://www.sec.gov/Archives/edgar/data/1026980/000117184316010248/0001171843-16-010248-index.htm,12 KB,0001171843-16-010248,2016-05-23,2016,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,2,"['FORM SD', 'Complete submission text file']"
677,https://www.sec.gov/Archives/edgar/data/1026980/000117184315003186/0001171843-15-003186-index.htm,15 KB,0001171843-15-003186,2015-05-29,2015,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,2,"['FORM SD', 'Complete submission text file']"
678,https://www.sec.gov/Archives/edgar/data/1026980/000129281414001396/0001292814-14-001396-index.htm,252 KB,0001292814-14-001396,2014-05-30,2014,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,5,"['FORM SD', '', '', '', 'Complete submission text file']"
679,https://www.sec.gov/Archives/edgar/data/1078271/000156459019020759/0001564590-19-020759-index.htm,156 KB,0001564590-19-020759,2019-05-29,2019,0001078271,EXTREME NETWORKS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
680,https://www.sec.gov/Archives/edgar/data/1078271/000156459018014829/0001564590-18-014829-index.htm,151 KB,0001564590-18-014829,2018-05-31,2018,0001078271,EXTREME NETWORKS INC,3,"['FORM SD 2018', 'EX-1.01', 'Complete submission text file']"
681,https://www.sec.gov/Archives/edgar/data/1078271/000119312517189675/0001193125-17-189675-index.htm,193 KB,0001193125-17-189675,2017-06-01,2017,0001078271,EXTREME NETWORKS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
682,https://www.sec.gov/Archives/edgar/data/1078271/000119312516608205/0001193125-16-608205-index.htm,130 KB,0001193125-16-608205,2016-05-31,2016,0001078271,EXTREME NETWORKS INC,3,"['SD', 'EX-1.01', 'Complete submission text file']"
683,https://www.sec.gov/Archives/edgar/data/1078271/000107827115000082/0001078271-15-000082-index.htm,75 KB,0001078271-15-000082,2015-06-01,2015,0001078271,EXTREME NETWORKS INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
684,https://www.sec.gov/Archives/edgar/data/1078271/000107827114000038/0001078271-14-000038-index.htm,65 KB,0001078271-14-000038,2014-05-29,2014,0001078271,EXTREME NETWORKS INC,3,"['FORM SD', 'CONFLICT MINERALS REPORT', 'Complete submission text file']"
685,https://www.sec.gov/Archives/edgar/data/1001082/000155837019005313/0001558370-19-005313-index.htm,654 KB,0001558370-19-005313,2019-05-24,2019,0001001082,DISH Network CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
686,https://www.sec.gov/Archives/edgar/data/1001082/000155837018005068/0001558370-18-005068-index.htm,745 KB,0001558370-18-005068,2018-05-31,2018,0001001082,DISH Network CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
687,https://www.sec.gov/Archives/edgar/data/77476/000007747619000048/0000077476-19-000048-index.htm,184 KB,0000077476-19-000048,2019-05-24,2019,0000077476,PEPSICO INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
688,https://www.sec.gov/Archives/edgar/data/1140859/000114085919000020/0001140859-19-000020-index.htm,56 KB,0001140859-19-000020,2019-05-30,2019,0001140859,AMERISOURCEBERGEN CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
689,https://www.sec.gov/Archives/edgar/data/1140859/000114085918000022/0001140859-18-000022-index.htm,55 KB,0001140859-18-000022,2018-05-30,2018,0001140859,AMERISOURCEBERGEN CORP,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
690,https://www.sec.gov/Archives/edgar/data/1140859/000114085917000022/0001140859-17-000022-index.htm,57 KB,0001140859-17-000022,2017-05-31,2017,0001140859,AMERISOURCEBERGEN CORP,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
691,https://www.sec.gov/Archives/edgar/data/1140859/000110465916124476/0001104659-16-124476-index.htm,48 KB,0001104659-16-124476,2016-05-31,2016,0001140859,AMERISOURCEBERGEN CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
692,https://www.sec.gov/Archives/edgar/data/1140859/000110465915041186/0001104659-15-041186-index.htm,47 KB,0001104659-15-041186,2015-05-27,2015,0001140859,AMERISOURCEBERGEN CORP,3,"['SD', 'EX-1.01', 'Complete submission text file']"
693,https://www.sec.gov/Archives/edgar/data/1140859/000110465914048955/0001104659-14-048955-index.htm,51 KB,0001104659-14-048955,2014-06-27,2014,0001140859,AMERISOURCEBERGEN CORP,3,"['SD', 'EX-1.02', 'Complete submission text file']"
694,https://www.sec.gov/Archives/edgar/data/1018724/000101872419000063/0001018724-19-000063-index.htm,335 KB,0001018724-19-000063,2019-05-31,2019,0001018724,AMAZON COM INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
695,https://www.sec.gov/Archives/edgar/data/1018724/000101872418000102/0001018724-18-000102-index.htm,350 KB,0001018724-18-000102,2018-05-31,2018,0001018724,AMAZON COM INC,3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
696,https://www.sec.gov/Archives/edgar/data/1018724/000101872417000088/0001018724-17-000088-index.htm,355 KB,0001018724-17-000088,2017-05-31,2017,0001018724,AMAZON COM INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
697,https://www.sec.gov/Archives/edgar/data/1018724/000101872416000272/0001018724-16-000272-index.htm,229 KB,0001018724-16-000272,2016-05-31,2016,0001018724,AMAZON COM INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
698,https://www.sec.gov/Archives/edgar/data/1018724/000101872415000067/0001018724-15-000067-index.htm,33 KB,0001018724-15-000067,2015-06-01,2015,0001018724,AMAZON COM INC,3,"['FORM SD', 'EXHIBIT 1.01', 'Complete submission text file']"
699,https://www.sec.gov/Archives/edgar/data/1018724/000101872414000018/0001018724-14-000018-index.htm,31 KB,0001018724-14-000018,2014-06-02,2014,0001018724,AMAZON COM INC,3,"['FORM SD', 'EX-1.02', 'Complete submission text file']"
700,https://www.sec.gov/Archives/edgar/data/87565/000119312518179878/0001193125-18-179878-index.htm,35 KB,0001193125-18-179878,2018-05-31,2018,0000087565,SCHULMAN A INC,3,"['FORM SD', 'EX-1.01', 'Complete submission text file']"
701,https://www.sec.gov/Archives/edgar/data/22444/000119312519161772/0001193125-19-161772-index.htm,17 KB,0001193125-19-161772,2019-05-31,2019,0000022444,COMMERCIAL METALS Co,2,"['SD', 'Complete submission text file']"
702,https://www.sec.gov/Archives/edgar/data/22444/000119312518179650/0001193125-18-179650-index.htm,17 KB,0001193125-18-179650,2018-05-31,2018,0000022444,COMMERCIAL METALS Co,2,"['SD', 'Complete submission text file']"
703,https://www.sec.gov/Archives/edgar/data/22444/000119312517188573/0001193125-17-188573-index.htm,18 KB,0001193125-17-188573,2017-05-31,2017,0000022444,COMMERCIAL METALS Co,2,"['FORM SD', 'Complete submission text file']"
704,https://www.sec.gov/Archives/edgar/data/22444/000119312516608090/0001193125-16-608090-index.htm,16 KB,0001193125-16-608090,2016-05-31,2016,0000022444,COMMERCIAL METALS Co,2,"['FORM SD', 'Complete submission text file']"
705,https://www.sec.gov/Archives/edgar/data/22444/000119312515209100/0001193125-15-209100-index.htm,17 KB,0001193125-15-209100,2015-06-01,2015,0000022444,COMMERCIAL METALS Co,2,"['SD', 'Complete submission text file']"
706,https://www.sec.gov/Archives/edgar/data/22444/000119312514221953/0001193125-14-221953-index.htm,16 KB,0001193125-14-221953,2014-06-02,2014,0000022444,COMMERCIAL METALS Co,2,"['FORM SD', 'Complete submission text file']"
707,https://www.sec.gov/Archives/edgar/data/1641991/000164199119000042/0001641991-19-000042-index.htm,412 KB,0001641991-19-000042,2019-05-30,2019,0001641991,"SPX FLOW, Inc.",3,"['2018 FORM SD - CONFLICT MINERALS', 'EXHIBIT 1.01 - 2018 CONFLICT MINERALS REPORT', 'Complete submission text file']"
708,https://www.sec.gov/Archives/edgar/data/1641991/000164199118000033/0001641991-18-000033-index.htm,946 KB,0001641991-18-000033,2018-05-24,2018,0001641991,"SPX FLOW, Inc.",3,"['2017 FORM SD - CONFLICT MINERALS', 'EX 1.01 - 2017 CONFLICT MINERALS REPORT', 'Complete submission text file']"
709,https://www.sec.gov/Archives/edgar/data/1641991/000164199117000032/0001641991-17-000032-index.htm,1 MB,0001641991-17-000032,2017-05-24,2017,0001641991,"SPX FLOW, Inc.",3,"['2016 FORM SD - CONFLICT MINERALS', 'EX 1.01 - 2016 CONFLICT MINERALS REPORT', 'Complete submission text file']"
710,https://www.sec.gov/Archives/edgar/data/1641991/000164199116000039/0001641991-16-000039-index.htm,925 KB,0001641991-16-000039,2016-05-31,2016,0001641991,"SPX FLOW, Inc.",3,"['SD', 'EXHIBIT 1.01', 'Complete submission text file']"
711,https://www.sec.gov/Archives/edgar/data/896622/000155837019005259/0001558370-19-005259-index.htm,139 KB,0001558370-19-005259,2019-05-23,2019,0000896622,APTARGROUP INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
712,https://www.sec.gov/Archives/edgar/data/896622/000155837018005035/0001558370-18-005035-index.htm,82 KB,0001558370-18-005035,2018-05-31,2018,0000896622,APTARGROUP INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
713,https://www.sec.gov/Archives/edgar/data/896622/000110465917036509/0001104659-17-036509-index.htm,68 KB,0001104659-17-036509,2017-05-31,2017,0000896622,APTARGROUP INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
714,https://www.sec.gov/Archives/edgar/data/896622/000110465916124091/0001104659-16-124091-index.htm,71 KB,0001104659-16-124091,2016-05-27,2016,0000896622,APTARGROUP INC,4,"['SD', 'EX-1.01', 'GRAPHIC', 'Complete submission text file']"
